Index,Mean degree,Clustering coefficient,Average shortest path length,Node betweenness centrality,Edge betweenness centrality,Average neighbor degree,CH4 abundance,Has life?,Max betweenness node,Max node betweenness value,Max betweenness edge,Max edge betweenness value,Node degree assortativity
3364,14.0405287919715,-4.9205940817515,13.1660549846772,4.22573171144657,5.89446650852083,24.0335555519178,-3.36855623098683,0,CH21,5.74932497126661,"('CH21', 'HS')",8.22294529014834,0.0320990076960942
3365,14.0405287919715,-4.9205940817515,13.1660549846772,4.22573171144657,5.89446650852083,24.0335555519178,-3.36855623098683,0,CH21,5.74932497126661,"('CH21', 'HS')",8.22294529014834,0.0320990076960942
3366,14.0405287919715,-4.9205940817515,13.1660549846772,4.22573171144657,5.89446650852083,24.0335555519178,-3.36855623098683,0,CH21,5.74932497126661,"('CH21', 'HS')",8.22294529014834,0.0320990076960942
3367,14.0426703886041,-4.92132484381321,13.1681667021328,4.21764710455446,5.88920707196881,24.0186019319269,-3.34008379993015,0,CH21,5.7417096625907,"('CH21', 'HS')",8.21956532047451,0.0320959861456143
3368,14.0443739916181,-4.92187482769875,13.1698486934905,4.21322911717384,5.88797435750614,23.9840625575661,-3.32057210338788,0,CH21,5.73785036456197,"('CH21', 'HS')",8.2194667150858,0.0320936283875373
3369,14.0366534047053,-4.91897395157495,13.162227911838,4.27769537777928,5.90971240962954,24.0446229491879,-3.41680122603138,0,CH21,5.75765378679978,"('CH21', 'HS')",8.2220557155193,0.0321054404136836
3370,14.0366534047053,-4.91897395157495,13.162227911838,4.27769537777928,5.90971240962954,24.0446229491879,-3.41680122603138,0,CH21,5.75765378679978,"('CH21', 'HS')",8.2220557155193,0.0321054404136836
3371,13.8837739415968,-4.72991203775414,13.0089044250264,7.29601660614349,8.61076776896195,24.1881092895156,-5.5003129173816,0,O,8.81038114717611,"('H', 'HV')",10.4292640904923,0.0329144406973563
3372,14.0366534047053,-4.91897395157495,13.162227911838,4.27769537777928,5.90971240962954,24.0446229491879,-3.41680122603138,0,CH21,5.75765378679978,"('CH21', 'HS')",8.2220557155193,0.0321054404136836
3373,14.0416013221555,-4.92123065269548,13.1673232062111,4.22452940320437,5.89412263316141,24.0301089352653,-3.35359627377693,0,CH21,5.74023547716245,"('CH21', 'HS')",8.22271221628014,0.0321123116505967
3374,14.0416013221555,-4.92123065269548,13.1673232062111,4.22452940320437,5.89412263316141,24.0301089352653,-3.35359627377693,0,CH21,5.74023547716245,"('CH21', 'HS')",8.22271221628014,0.0321123116505967
3375,14.0416013221555,-4.92123065269548,13.1673232062111,4.22452940320437,5.89412263316141,24.0301089352653,-3.35359627377693,0,CH21,5.74023547716245,"('CH21', 'HS')",8.22271221628014,0.0321123116505967
3376,14.0392416500493,-4.9200558575565,13.1647830402775,4.25340206352347,5.89678183985519,24.0371811526364,-3.3840499483436,0,CH21,5.75066149332305,"('CH21', 'HS')",8.22302173775466,0.0321012102770773
3377,14.0420304290217,-4.92138390240223,13.1677451568239,4.22178461244117,5.89351096387682,24.0278497700881,-3.34678748622466,0,CH21,5.74510941341928,"('CH21', 'HS')",8.2217320396288,0.0321116576328758
3378,14.0420304290217,-4.92138390240223,13.1677451568239,4.22178461244117,5.89351096387682,24.0278497700881,-3.34678748622466,0,CH21,5.74510941341928,"('CH21', 'HS')",8.2217320396288,0.0321116576328758
3379,14.0447988670152,-4.92203755776104,13.1702681809284,4.24586982456056,5.89319168609904,24.0206759845198,-3.31605286924849,0,CH21,5.74307010661582,"('CH21', 'HS')",8.21964074096437,0.0320929331699521
3380,14.039246530795,-4.92019710512179,13.1647831336455,4.25335369038841,5.89670628670868,24.0357253910285,-3.3777859770337,0,CH21,5.75066138632681,"('CH21', 'HS')",8.22302012381462,0.0321006880025562
3381,14.039246530795,-4.92019710512179,13.1647831336455,4.25335369038841,5.89670628670868,24.0357253910285,-3.3777859770337,0,CH21,5.75066138632681,"('CH21', 'HS')",8.22302012381462,0.0321006880025562
3382,13.8766494332768,-4.74095304506731,13.0018575163774,7.2958851941907,8.61053263208757,24.2108825483883,-5.47237009912866,0,O,8.8102524608435,"('H', 'HV')",10.4291353349513,0.0328524275220982
3383,14.039246530795,-4.92019710512179,13.1647831336455,4.25335369038841,5.89670628670868,24.0357253910285,-3.3777859770337,0,CH21,5.75066138632681,"('CH21', 'HS')",8.22302012381462,0.0321006880025562
3384,14.0447974610493,-4.92206915026545,13.1702681652747,4.23994067379896,5.88958419747733,23.9590784040433,-3.31695296176115,0,CH21,5.73793764403612,"('CH21', 'HS')",8.21870081610201,0.0320928484990296
3385,14.0447974610493,-4.92206915026545,13.1702681652747,4.23994067379896,5.88958419747733,23.9590784040433,-3.31695296176115,0,CH21,5.73793764403612,"('CH21', 'HS')",8.21870081610201,0.0320928484990296
